sku,name,description,short_description,price,special_price,weight,status,visibility,tax_class_id,qty,is_in_stock,categories,image,small_image,thumbnail,meta_title,meta_description,ean,manufacturer,color,size
1140631620,"Sac a bandouliere lovely bunny ""tiger family"" ref:sb212-f","Sac en imitation cuir.bandoulière amovible TIGER FAMILY de haute qualité et de grande capacité de rangement, il contient de pochette en tissu HYDROFIGE (Imperméable), avec design et motif éclatant, ce qui vous permet de vous mieux s''organiser et de ressentir une joyeuseté très particulière.",,6500.0,,180.0,1,4,2,100,1,,,,,,,,,,
1140631621,"Sac a bandouliere under the sea ""tiger family"" ref:sb212-f","Sac en imitation cuir.bandoulière amovible TIGER FAMILY de haute qualité et de grande capacité de rangement, il contient de pochette en tissu HYDROFIGE (Imperméable), avec design et motif éclatant, ce qui vous permet de vous mieux s''organiser et de ressentir une joyeuseté très particulière.",,6500.0,,180.0,1,4,2,100,1,,,,,,,,,,
1140631622,"Sac a bandouliere sweet cakes ""tiger family"" ref:sb212-f","Sac en imitation cuir.bandoulière amovible TIGER FAMILY de haute qualité et de grande capacité de rangement, il contient de pochette en tissu HYDROFIGE (Imperméable), avec design et motif éclatant, ce qui vous permet de vous mieux s''organiser et de ressentir une joyeuseté très particulière.",,6500.0,,180.0,1,4,2,100,1,,,,,,,,,,
1140631663,"Ardoise magnetique cadre aluminium 20x30 cm d-face quadrillee/blanche ""techno"" ref: 9684","Ardoise blanche double face: quadrillée/uni pour écrire et dessiner, cardre en aluminium, dimensions 20 * 30 cm.",,395.0,,9999000.0,1,4,2,100,1,,,,,,,,,,
1140631664,"Ardoise magnetique cadre aluminium 20x30 cm blanche/verte ""techno"" ref: 9685","Ardoise magnétique côté blanc quadrillé pour marqueur et côté vert pour la craie, cardre en aluminium, dimensions 20 * 30 cm.",,395.0,,9999000.0,1,4,2,100,1,,,,,,,,,,
1140631707,"Papier extra blanc a4 80g 50f papillon ""techno"" ref: 9660","Ramette de 50 feuilles de papier blanc. Format A4 21 x 29,7 cm, grammage de 80G, packaging en cellophane avec une bande d''arrachage pour une ouverture facile et rapide, son épaisseur et sa rigidité garantissent un excellent résultat sur tous les supports d''impressions et une brillance unique.",,250.0,,0.0,1,4,2,100,1,,,,,,,,,,
1140631715,"BoÎte À dÉjeuner origins 1l maped boÎte À dÉjeuner pink origins ""maped"" ref: 870101 boÎte À dÉjeuner turquoise origins ""maped"" ref: 870102 boÎte À dÉjeuner rouge origins ""maped"" ref: 870103 boÎte À dÉjeuner blue-green origins ""maped"" ref: 870104","Ouverture facile : 1 hélice à tourner, 1 seul mouvement, Cette innovation brevetée permet à l''enfant d''ouvrir sa boîte à déjeuner en un seul mouvement.Nettoyage facile : lave-vaisselle, hélice amovible, pas d''angle vif. Équiper votre enfant d''une boîte à déjeuner, c''est faire un geste pour l''environnement puisque la boîte est réutilisable au quotidien. Produit de la gamme MAPED PICNIK.",,19.99,,9999000.0,1,4,2,100,1,,,,,,,,,,
1140631716,"Boite a gouter kids origins 520 ml maped boite a gouter kids pink origins ""maped"" ref: 870301 boite a gouter kids turquoise origins ""maped"" ref: 870302 boite a gouter kids red origins ""maped"" ref: 870303 boite a gouter kids blue-green origins ""maped"" ref:","Ouverture facile : 1 hélice à tourner, 1 seul mouvement, Cette innovation brevetée permet à l''enfant d''ouvrir sa boîte à déjeuner en un seul mouvement.Nettoyage facile : lave-vaisselle, hélice amovible, pas d''angle vif. Équiper votre enfant d''une boîte à déjeuner, c''est faire un geste pour l''environnement puisque la boîte est réutilisable au quotidien. Produit de la gamme MAPED PICNIK.",,19.99,,9999000.0,1,4,2,100,1,,,,,,,,,,
1140631717,"BoÎte À dÉjeuner 3en1 concept enfants 1,4 l maped boÎte À dÉjeuner 3en1 concept enfants rouge-orange 1,4 l ""maped"" ref: 870701 boÎte À dÉjeuner 3en1 concept enfants bleu-turquoise 1,4 l ""maped"" ref: 870703","La boîte à déjeuner se nettoie facilement car elle passe entièrement au lave-vaisselle. Utilisable au micro-ondes sans les couvercles, des couleurs lumineuses et contrastantes dans les tons de rose et orange. Produit de la gamme MAPED PICNIK.",,19.99,,9999000.0,1,4,2,100,1,,,,,,,,,,
1140631718,"BoÎte À dÉjeuner simple concept enfants 1 Étage 740 ml maped boÎte À dÉjeuner simple concept enfants grenat 1 Étage 740 ml ""maped"" ref: 870801 boÎte À dÉjeuner simple concept enfants bleu 1 Étage 740 ml ""maped"" ref: 870803","[''COMPACTE : Taille idéal à transporter. NETTOYAGE FACILE : passe entièrement au lave-vaisselle. Utilisable au micro-ondes sans le couvercle. Design avec un petit personnage sympa qui plaira à votre enfant. Des couleurs lumineuses et contrastantes dans les tons de rose et bleu. Produit de la gamme MAPED PICNIK.'', ''COMPACTE : Taille idéale à transporter. NETTOYAGE FACILE : Passe entièrement au lave-vaisselle. Utilisable au micro-ondes sans le couvercle. Design avec un petit personnage sympa qui plaira à votre enfant. Des couleurs lumineuses et contrastantes dans les tons de rose et bleu. Produit de la gamme MAPED PICNIK.'']",,19.99,,9999000.0,1,4,2,100,1,,,,,,,,,,
1140631719,"Gourde inox concept enfants 430 ml maped gourde inox concept enfants rouge orange 430 ml ""maped"" ref: 871201 gourde inox concept enfants bleu turquoise 430 ml ""maped"" ref: 871203","OUVERTURE FACILE & RAPIDE : Système automatique, ouverture à une seule main en appuyant sur le bouton. PRATIQUE A TRANSPORTER : Grâce à sa poignée intégrée. NETTOYAGE FACILE : lave-vaisselle pour le goulot, ouverture large facilitant le passage de l''éponge pour le corps. Produit de la gamme MAPED PICNIK.",,19.99,,9999000.0,1,4,2,100,1,,,,,,,,,,
1140631724,"Gourde origins familles 430 ml maped gourde origins familles rose 430 ml ""maped"" ref: 871501 gourde origins familles turquoise 430 ml ""maped"" ref: 871502 gourde origins familles rouge 430 ml ""maped"" ref: 871503 gourde origins familles bleu-turquoise 430 m","[""Ouverture facile : soulever le capuchon. Nettoyage facile : ouverture large, goulot démontable. Une gourde réutilisable spécialement conçue pour les enfants ! Une ouverture facile, il suffit de soulever le capuchon qui sert à protéger le goulot. Le nettoyage est facile grâce à l''ouverture large et le goulot démontable. Passe au lave-vaisselle sauf le ressort. Produit de la gamme MAPED PICNIK."", ""Ouverture facile : Soulever le capuchon. Nettoyage facile : Ouverture large, goulot démontable. Une gourde réutilisable spécialement conçue pour les enfants ! Une ouverture facile, il suffit de soulever le capuchon qui sert à protéger le goulot. Le nettoyage est facile grâce à l''ouverture large et le goulot démontable. Passe au lave-vaisselle sauf le ressort. Produit de la gamme MAPED PICNIK.""]",,19.99,,9999000.0,1,4,2,100,1,,,,,,,,,,
1140631725,"Bouteille concept adultes 460 ml maped bouteille concept adultes rose 460 ml ""maped"" ref: 871801 bouteille concept adultes rouge 460 ml ""maped"" ref: 871802 bouteille concept adultes bleu 460 ml ""maped"" ref: 871803 bouteille concept adultes turquoise 460 m","Inspiré de l''Art de la table, pour que le déjeuner au bureau soit un vrai moment de plaisir !. 2 en 1 : le capuchon qui protège le goulot sert également de verre. Nettoyage facile : lave-vaisselle, ouverture large, goulot démontable. Produit sans BPA. Produit de la gamme MAPED PICNIK.",,19.99,,9999000.0,1,4,2,100,1,,,,,,,,,,
1140631726,"Mug isotherme concept adultes 320 ml maped mug isotherme concept adultes rose 320 ml &quot;maped&quot; ref: 871901 mug isotherme concept adultes bleu 320 ml ""maped"" ref: 871903","Inspiré de l''Art de la table, pour que le déjeuner au bureau soit un vrai moment de plaisir !. Entièrement lavable au lave-vaisselle. Produit de la gamme MAPED PICNIK.",,19.99,,9999000.0,1,4,2,100,1,,,,,,,,,,
1140631728,"Sac À dÉjeuner origins famille 6,3 l maped sac À dÉjeuner origins famille rose 6,3 l ""maped"" ref: 872101 sac À dÉjeuner origins famille turquoise 6,3 l ""maped"" ref: 872102 sac À dÉjeuner origins famille rouge 6,3 l ""maped"" ref: 872103 sac À dÉjeuner origi","Nettoyage facile : Doublure interne facile à essuyer. Peut contenir les boîtes à déjeuner Concept ou Origins à l''horizontal. Produit de la gamme MAPED PICNIK.",,19.99,,9999000.0,1,4,2,100,1,,,,,,,,,,
1140631729,"Sac À dÉjeuner concept enfants 9,3 l maped sac À dÉjeuner concept enfants rouge 9,3 l ""maped"" ref: 872301 sac À dÉjeuner concept enfants bleu 9,3 l ""maped"" ref: 872303","Convient aux enfants à partir de 3 ans. Le sac à déjeuner est modulable. Il offre 4 possibilités de portées : à la main, à l''épaule, en sac à dos, et également facile à accrocher sur un cartable, à l''aide des différents clips. Des couleurs lumineuses et contrastantes dans les tons de rose et orange. Un design figuratif fun et coloré, avec un petit personnage sympa et réfléchissant qui plaira à votre enfant. Ne pas immerger le sac dans l''eau. Produit de la gamme MAPED PICNIK.",,19.99,,9999000.0,1,4,2,100,1,,,,,,,,,,
1140631778,"Surligneur classic glitter pastel ""maped"" ref: 742038 surligneur classic glitter pastel mauve ""maped"" ref: 742038 surligneur classic glitter pastel rose ""maped"" ref: 742038 surligneur classic glitter pastel vert ""maped"" ref: 742038 surligneur classic glit","L''encre pailletée résiste aux photocopies et fax et elle ne traverse pas le papier, ne le troue pas. Maped vous garantit des surligneurs de qualité. En cas d''oubli du capuchon, l''encre ne sèche pas (pendant 24h). Pour un surlignage pailleté optimal, conserver les surligneurs horizontalement ou capuchon tête en bas.",,19.99,,17.0,1,4,2,100,1,,,,,,,,,,
1140631779,"Surligneur classic glitter pochette de 4 pcs ""maped"" ref: 742046","L''encre pailletée résiste aux photocopies et fax, et elle ne traverse pas le papier, ne le troue pas. Maped vous garantit des surligneurs de qualité. En cas d''oubli du capuchon, l''encre ne sèche pas (pendant 24h). Pour un surlignage pailleté optimal, conserver les surligneurs horizontalement ou capuchon tête en bas.",,1200.0,,73.0,1,4,2,100,1,,,,,,,,,,
1140631780,"Surligneur pocket mini friends ""maped"" surligneur pocket mini friends jaune ""maped"" ref: 743634 surligneur pocket mini friends orange ""maped"" ref: 743635 surligneur pocket mini friends vert ""maped"" ref: 743633 surligneur pocket mini friends rose ""maped"" r","Format mini , parfait pour la trousse ! Couleurs FUN que les gens adorent ! Confort: pointe biseautée, écrit de 1 à 5 mm, leur format mini est top : dans la poche, dans la trousse ou sur le bureau, les Mini Friends se glissent partout et vous accompagnent partout. Leur petit format de 7cm permet aussi aux plus petits une prise en main adaptée à leurs petites mains. Ils tiennent debout sur leurs pattes, vous pouvez les poser sur votre bureau. En plus, leurs capuchons sont interchangeables ! Laissez votre imagination mixer les Mini Friends qui vous plaisent. Encre fluo de qualité. Une encre fluo lumineuse, qui ne masque pas le texte et ne déchire pas le papier. Résistante aux photocopies et fax. Peut rester ouvert 4h sans sécher.",,19.99,,11.0,1,4,2,100,1,,,,,,,,,,
1140631781,"Surligneur pocket mini friends pochette de 4 pcs ""maped"" ref: 743677","Format mini , parfait pour la trousse ! Couleurs FUN que les gens adorent ! Confort: pointe biseautée , écrit de 1 à 5 mm, Leur format mini est top : dans la poche, dans la trousse ou sur le bureau, les Mini Friends se glissent partout et vous accompagnent partout. Leur petit format de 7cm permet aussi aux plus petits une prise en main adaptée à leurs petites mains. Ils tiennent debout sur leurs pattes, vous pouvez les poser sur votre bureau. En plus, leurs capuchons sont interchangeables ! Laissez votre imagination mixer et les Mini Friends qui vous plaisent. Encre fluo de qualité. Une encre fluo lumineuse, qui ne masque pas le texte et ne déchire pas le papier. Résistante aux photocopies et fax. Peut rester ouvert 4h sans sécher.",,1070.0,,56.0,1,4,2,100,1,,,,,,,,,,
1140631784,"Gomme little monster ""maped"" ref: 127711 gomme little monster bleu ""maped"" ref: 127711 gomme little monster vert ""maped"" ref: 127711 gomme little monster mauve ""maped"" ref: 127711","Efficacité garantie, Format mini, idéal pour la trousse!, Largeur 18.2 mm, épaisseur 12.6 mm, hauteur 39 mm, Rechargeable avec une gomme Mini Technic, 4 fourreaux monstre différents, 2 visages de monstres différents sur les gommes.",,19.99,,18.0,1,4,2,100,1,,,,,,,,,,
1140631787,"Crayons de couleur pastel mini x12 color&#039;peps ""maped"" ref: 832569","Format mini ! Avec son grand choix de couleurs, cette pochette de 12 crayons de couleurs minis en bois permet toutes les nuances pour des coloriages lumineux et originaux.",,320.0,,35.0,1,4,2,100,1,,,,,,,,,,
1140631789,"Compas study pop bague ""maped"" ref: 194102 compas study pop bague violet rose ""maped"" ref: 194102 compas study pop bague jaune bleu ""maped"" ref: 194102","Branches métal. Chape ergonomique. Boitier avec règle intégrée. Coloris aléatoire : violet / rose ou jaune / bleu.",,19.99,,53.0,1,4,2,100,1,,,,,,,,,,
1140631791,"Compas study bague flowpack ""maped"" ref: 199111","Branches métal, Chape ergonomique,",,410.0,,21.0,1,4,2,100,1,,,,,,,,,,
1140631796,"Feutres colorpeps monster 12 pcs ""maped"" ref: 845400","Les feutres Jungle de la gamme Color''Peps aux couleurs vives, spécialement conçu pour une utilisation quotidienne à l''école ou à la maison. ils ont une pointe ogive de 2,8mm conçue pour être très résistante et anti-enfoncement. Leur encre lavable permet un nettoyage facile des textiles en machine ou à l''eau savonneuse pour les mains. De plus, ils résistent au séchage jusqu''à une semaine sans capuchon. Les feutres Jungle sont conformes à la norme jouet pour une utilisation en toute sécurité. Leur design original Monster et leurs couleurs vives font de ces feutres de coloriage le meilleur allié de votre enfant pour laisser libre court à son imagination ! Avec son grand choix de couleurs, cette pochette de 12 feutres permet toutes les nuances pour des coloriages lumineux. 12 monstres et leurs émotions sont à découvrir.",,850.0,,92.0,1,4,2,100,1,,,,,,,,,,
1140631797,"Feutres pastel 10 pcs ""maped"" ref: 845469","Les feutres Jungle de la gamme Color''Peps aux couleurs vives, spécialement conçu pour une utilisation quotidienne à l''école ou à la maison. ils ont une pointe ogive de 2,8mm conçue pour être très résistante et anti-enfoncement. Leur encre lavable permet un nettoyage facile des textiles en machine ou à l''eau savonneuse pour les mains. De plus, ils résistent au séchage jusqu''à une semaine sans capuchon. Les feutres Jungle sont conformes à la norme jouet pour une utilisation en toute sécurité. Ces feutres de couleur tendances, aux notes douces et acidulées seront les meilleurs alliés de votre enfant pour laisser libre court à son imagination ! Cette pochette de 10 feutres pastel permet de réaliser des coloriages lumineux et originaux.",,920.0,,79.0,1,4,2,100,1,,,,,,,,,,
1140631798,"Feutres monster 12 pcs + crayons monster 15 pcs ""maped"" ref: 984718","Leurs couleurs vives font le meilleur allié de votre enfant pour laisser libre court à son imagination ! Avec son grand choix de couleurs, cette pochette de 15 crayons couleur et 12 feutres permet toutes les nuances pour des coloriages lumineux. Des monstres et leurs émotions sont à découvrir.",,1750.0,,212.0,1,4,2,100,1,,,,,,,,,,
1140631799,"Crayons de couleur pastel x12 color&#039;peps ""maped"" ref: 832069","Format long ! Avec son grand choix de couleurs, cette pochette de 12 crayons de couleurs minis en bois permet toutes les nuances pour des coloriages lumineux et originaux.",,520.0,,74.0,1,4,2,100,1,,,,,,,,,,
1140631800,"Crayons noir hb en resine energy ""maped"" ref: 852000 crayons noir hb vert en resine energy ""maped"" ref: 852000 crayons noir hb bleu en resine energy ""maped"" ref: 852000 crayons noir hb orange en resine energy ""maped"" ref: 852000 crayons noir hb jaune en r","Crayons graphites en résine, Leur mine est résistante. Petite originalité, la mine des Black''Peps Energy est noire, ce qui est très élégant. La dureté de la mine est HB2. De plus, ils sont faciles à tailler. Leur forme est ergonomique. Triangulaire, leur prise en main est aisée et confortable. Cette forme triangulaire les empêche également de rouler sur la table. Facile à tailler",,420.0,,49.0,1,4,2,100,1,,,,,,,,,,
1140631802,"Plateau de dessin textur art creativ boite en carton ""maped"" ref: 907038","#html-body [data-pb-style=AGMFXLV]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}Gamme Maped CREATIV : Développe les compétences de créativité chez les enfants, protège les enfants de l''usage excessif des outils digitaux, aide les mamans à occuper le temps libre de leurs enfants, sert comme cadeau à offrir, conforme à la réglementation des jouets.",,4300.0,,740.0,1,4,2,100,1,,,,,,,,,,
1140631803,"Blowpen art creativ en boite x24 ""maped"" ref: 846712","#html-body [data-pb-style=AK9UJGL]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}Gamme Maped CREATIV : Développe les compétences de créativité chez les enfants, protège les enfants de l''usage excessif des outils digitaux, aide les mamans à occuper le temps libre de leurs enfants, sert comme cadeau à offrir, conforme à la réglementation des jouets.",,1980.0,,280.0,1,4,2,100,1,,,,,,,,,,
1140631804,"Stickers fenetres creativ boite en carton ""maped"" ref: 907036","#html-body [data-pb-style=O21QSLM]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}Gamme Maped CREATIV : Développe les compétences de créativité chez les enfants, protège les enfants de l''usage excessif des outils digitaux, aide les mamans à occuper le temps libre de leurs enfants, sert comme cadeau à offrir, conforme à la réglementation des jouets.",,2650.0,,300.0,1,4,2,100,1,,,,,,,,,,
1140631805,"Early age coupe & colle creativ boite en carton ""maped"" ref: 907040","#html-body [data-pb-style=GS54Q02]{justify-content:flex-start;display:flex;flex-direction:column;background-position:left top;background-size:cover;background-repeat:no-repeat;background-attachment:scroll}Gamme Maped CREATIV : Développe les compétences de créativité chez les enfants, protège les enfants de l''usage excessif des outils digitaux, aide les mamans à occuper le temps libre de leurs enfants, sert comme cadeau à offrir, Conforme à la réglementation des jouets.",,2250.0,,220.0,1,4,2,100,1,,,,,,,,,,
1140631807,"Feutre pointe fine pochette de 4 couleurs ""kuretake"" ref: pac-10/4v","Créez votre propre œuvre d''art avec notre large collection de couleurs avec ZIG Acrylista. Des marqueurs acrylique conçus pour une utilisation sur bois, pierres, céramiques, verres, plastiques, techniques mixtes, etc. Amusant et facile à utiliser sans gâchis! tête pointue de 0,5 mm.",,3750.0,,65.0,1,4,2,100,1,,,,,,,,,,
1140631808,"Feutre photo signature noir ""kuretake"" ref: ps-220","Le stylo ZIG photo Signature est très polyvalent et peut être utilisé pour écrire sur de nombreuses surfaces brillantes telles que les photos, CD et convient également pour une sur du métal, du verre et du papier. Les stylos Photo Signature sont sans danger pour les photos, sans odeur, sans acide et résistants à la lumière.",,430.0,,9999000.0,1,4,2,100,1,,,,,,,,,,
1140631809,"Feutre pointe fine millennium assortiment de 5 pc ""kuretake"" ref: ms/5v","Les stylos ZIG MILLENNIUM sont résistants à la lumière, sans acide et de qualité d’archivage supérieure. Après séchage, l''encre pigmentée à base d''eau ne tache pas et ne se décolore pas, ce qui les rend parfaites pour le scrapbooking.",,3050.0,,9999000.0,1,4,2,100,1,,,,,,,,,,
1140631810,"Feutre kurecolor twin pochette de 12 couleurs basiques ""kuretake"" ref: kc-3000n/12b1","Les ZIG Kurecolor Twin WS sont des marqueurs à double pointe à base d''alcool équipés d''une pointe fine et d''une pointe large. Sans xylène et à séchage rapide, ces marqueurs sont idéaux pour une coloration homogène et des détails rapides.",,7350.0,,326.0,1,4,2,100,1,,,,,,,,,,
1140631811,"Encre calligraphie sumi ink noir de 60 ml ""kuretake"" ref: cnce103-6","Encre japonaise de qualité professionnelle à base d’eau, parfaite pour le manga, l’illustration ou la calligraphie. Une fois sèche elle est parfaitement résistante à l''eau et surtout à l''alcool.",,1900.0,,103.0,1,4,2,100,1,,,,,,,,,,
1140631813,"Encre calligraphie sumi ink noir de 180 ml ""kuretake"" ref: cnce103-18","Encre japonaise de qualité professionnelle à base d’eau, parfaite pour le manga, l’illustration ou la calligraphie. Une fois sèche elle est parfaitement résistante à l''eau et surtout à l''alcool.",,3600.0,,245.0,1,4,2,100,1,,,,,,,,,,
1140631814,"Encre calligraphie noir de 60 ml ""kuretake"" ref: cnce104-6","Encre japonaise de qualité professionnelle à base d’eau, parfaite pour le manga, l’illustration ou la calligraphie. Une fois sèche elle est parfaitement résistante à l''eau et surtout à l''alcool.",,1650.0,,103.0,1,4,2,100,1,,,,,,,,,,
1140631815,"Encre calligraphie blanc de 30 ml ""kuretake"" ref: cnce201-3","Encre japonaise de qualité professionnelle à base d’eau, parfaite pour le manga, l’illustration ou la calligraphie. Une fois sèche elle est parfaitement résistante à l''eau et surtout à l''alcool.",,1800.0,,54.0,1,4,2,100,1,,,,,,,,,,
1140631816,"Encre vermillion ""kuretake"" ref: cc4-6","Encre japonaise de qualité professionnelle à base d’eau, parfaite pour le manga, l’illustration ou la calligraphie. Une fois sèche elle est parfaitement résistante à l''eau et surtout à l''alcool.",,1700.0,,109.0,1,4,2,100,1,,,,,,,,,,
1140631824,"Encre or 30gr ""kuretake"" ref: ba301-6","Encre japonaise de qualité professionnelle à base d’eau, parfaite pour le manga, l’illustration ou la calligraphie. Une fois sèche elle est parfaitement résistante à l''eau et surtout à l''alcool.",,3200.0,,113.0,1,4,2,100,1,,,,,,,,,,
1140631825,"Encre argent 30g ""kuretake"" ref: ba302-6","Encre japonaise de qualité professionnelle à base d’eau, parfaite pour le manga, l’illustration ou la calligraphie. Une fois sèche elle est parfaitement résistante à l''eau et surtout à l''alcool.",,3200.0,,113.0,1,4,2,100,1,,,,,,,,,,
1140631826,"Feutre acrylista pochette de 8 couleurs moderne ""kuretake"" ref: pac-50/8va","Créez votre propre œuvre d''art avec notre large collection de couleurs avec ZIG Acrylista. Des marqueurs acrylique conçus pour une utilisation sur bois, pierres, céramiques, verres, plastiques, techniques mixtes, etc. Amusant et facile à utiliser sans gâchis! tête biseautée de 6 mm .",,4650.0,,262.0,1,4,2,100,1,,,,,,,,,,
1140631827,"Feutre acrylista pochette de 8 couleurs basic ""kuretake"" ref: pac-50/8vb","Créez votre propre œuvre d''art avec notre large collection de couleurs avec ZIG Acrylista. Des marqueurs acrylique conçus pour une utilisation sur bois, pierres, céramiques, verres, plastiques, techniques mixtes, etc. Amusant et facile à utiliser sans gâchis! tête biseautée de 6 mm .",,4650.0,,262.0,1,4,2,100,1,,,,,,,,,,
1140631828,"Feutre acrylista pochette de 8 couleurs naturel ""kuretake"" ref: pac-50/8vc","Créez votre propre œuvre d''art avec notre large collection de couleurs avec ZIG Acrylista. Des marqueurs acrylique conçus pour une utilisation sur bois, pierres, céramiques, verres, plastiques, techniques mixtes, etc. Amusant et facile à utiliser sans gâchis! tête biseautée de 6 mm .",,4650.0,,262.0,1,4,2,100,1,,,,,,,,,,
1140631829,"Feutre acrylista pochette de 8 couleurs girly ""kuretake"" ref: pac-50/8vd","Créez votre propre œuvre d''art avec notre large collection de couleurs avec ZIG Acrylista. Des marqueurs acrylique conçus pour une utilisation sur bois, pierres, céramiques, verres, plastiques, techniques mixtes, etc. Amusant et facile à utiliser sans gâchis! tête biseautée de 6 mm .",,4650.0,,262.0,1,4,2,100,1,,,,,,,,,,
1140631834,"Aquarelle pocket boite 14 couleurs ""kuretake"" ref: wskg301-1","L''ensemble aquarelle transparent contient 14 pigments naturels solubles dans l''eau, un moyen BrusH2O (pinceau à réservoir) et un stylo ZIG Mangaka. Utilisez les aquarelles transparentes pour les croquis, les illustrations, la fabrication de cartes et bien plus encore.",,6280.0,,151.0,1,4,2,100,1,,,,,,,,,,
1140631835,"Feutre mangaka pochette de 5 couleurs ""kuretake"" ref: cnm-01/5v","Ensemble des fineliners Zig Mangaka composé de 5 fineliners 0.1 mm de couleurs : noir, sépia, violet, gris et bleu ciel. Pointe fine résistante à l''usure, pour produire des travaux très détaillés. Encre pigmentée à base d’eau résistante à la lumière. Idéale pour les artistes Manga, les graphistes, les artistes urbains ou même les travaux de loisirs créatifs.",,3100.0,,65.0,1,4,2,100,1,,,,,,,,,,
1140631836,"Feutre mangaka pochette de 3 pieces noir ""kuretake"" ref: cnm/3vbk","Ensemble des fineliners Zig Mangaka composé de 3 fineliners de couleur noir (0.1 mm , 0.5 mm et 0.8 mm). Pointe fine résistante à l''usure, pour produire des travaux très détaillés. Encre pigmentée à base d’eau résistante à la lumière. Idéale pour les artistes Manga, les graphistes, les artistes urbains ou même les travaux de loisirs créatifs.",,2100.0,,40.0,1,4,2,100,1,,,,,,,,,,
1140631837,"Feutre mangaka pochette de 3 pieces sepia ""kuretake"" ref: cnm/3vsp","Ensemble des fineliners Zig Mangaka composé de 3 fineliners de couleur sépia (0.1 mm , 0.2 mm et 0.5 mm). Pointe fine résistante à l''usure, pour produire des travaux très détaillés. Encre pigmentée à base d’eau résistante à la lumière. Idéale pour les artistes Manga, les graphistes, les artistes urbains ou même les travaux de loisirs créatifs.",,2100.0,,40.0,1,4,2,100,1,,,,,,,,,,
1140631838,"Feutre mangaka pochette de 3 pieces violet ""kuretake"" ref: cnm/3vvl","Ensemble des fineliners Zig Mangaka composé de 3 fineliners de couleur violet (0.1 mm , 0.2 mm et 0.5 mm). Pointe fine résistante à l''usure, pour produire des travaux très détaillés. Encre pigmentée à base d’eau résistante à la lumière. Idéale pour les artistes Manga, les graphistes, les artistes urbains ou même les travaux de loisirs créatifs.",,2100.0,,40.0,1,4,2,100,1,,,,,,,,,,
1140631839,"Aquarelle pochette de 6 couleurs starry ""kuretake"" ref: mc20sc/6v","Une série spéciale de peinture aquarelle de GANSAI TAMBI dans une variété de couleurs magnifiques, nacrées et métalliques. Il peut être utilisé pour toutes sortes d''œuvres telles que l’illustrations, la calligraphies, le lettrage au pinceau, etc. Ces aquarelles de haut calibre peuvent être mélangées et ont une sensation crémeuse et lisse qui apparaît mieux du papier foncé.",,4600.0,,87.0,1,4,2,100,1,,,,,,,,,,
1140631840,"Aquarelle pochette de 6 couleurs pearl ""kuretake"" ref: mc20pc/6v","Une série spéciale de peinture aquarelle de GANSAI TAMBI dans une variété de couleurs magnifiques, nacrées et métalliques. Il peut être utilisé pour toutes sortes d''œuvres telles que l’illustrations, la calligraphies, le lettrage au pinceau, etc. Ces aquarelles de haut calibre peuvent être mélangées et ont une sensation crémeuse et lisse qui apparaît mieux du papier foncé.",,4600.0,,87.0,1,4,2,100,1,,,,,,,,,,
1140631841,"Aquarelle pochette de 6 couleurs pierres precieuses ""kuretake"" ref: mc20gc/6v","Une série spéciale de peinture aquarelle de GANSAI TAMBI dans une variété de couleurs magnifiques, nacrées et métalliques. Il peut être utilisé pour toutes sortes d''œuvres telles que l’illustrations, la calligraphies, le lettrage au pinceau, etc. Ces aquarelles de haut calibre peuvent être mélangées et ont une sensation crémeuse et lisse qui apparaît mieux du papier foncé.",,4600.0,,87.0,1,4,2,100,1,,,,,,,,,,
1140631842,"Feutre fine & brush pochette de 12 couleurs ocean bleu ""kuretake"" ref: cnkc-2200/12vso","Kurecolor Fine & Brush est un marqueur à double pointe : pointe fine pour les détails et pointe pinceau flexible pour le coloriage manga, les croquis, lettrage au pinceau, etc. Des marqueurs à base d''alcool exempts de xylène et sèchent rapidement. Parfait pour colorer les zones avec une couverture homogène et lisse.",,9950.0,,171.0,1,4,2,100,1,,,,,,,,,,
1140631843,"Feutre fine & brush pochette de 12 couleurs muted tone ""kuretake"" ref: cnkc-2200/12vhm","Kurecolor Fine & Brush est un marqueur à double pointe : pointe fine pour les détails et pointe pinceau flexible pour le coloriage manga, les croquis, lettrage au pinceau, etc. Des marqueurs à base d''alcool exempts de xylène et sèchent rapidement. Parfait pour colorer les zones avec une couverture homogène et lisse.",,9950.0,,171.0,1,4,2,100,1,,,,,,,,,,
1140631844,"Feutre fine & brush pochette 12 couleurs neutral tone ""kuretake"" ref: cnkc-2200/12vfn","Kurecolor Fine & Brush est un marqueur à double pointe : pointe fine pour les détails et pointe pinceau flexible pour le coloriage manga, les croquis, lettrage au pinceau, etc. Des marqueurs à base d''alcool exempts de xylène et sèchent rapidement. Parfait pour colorer les zones avec une couverture homogène et lisse.",,9500.0,,171.0,1,4,2,100,1,,,,,,,,,,
